stock_id,date,recommendation,final_score,pv_score,mt_score,dd_score,current_price,suggested_entry,reasons,return_5d,return_10d,return_20d,return_60d,return_120d,max_drawdown_20d
2882,2023-10-13,WAIT,0.2,0.0,1.0,0.0,45.3,45.24,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-1.3245,-2.4283,-0.7726,-0.4415,8.0574,-3.2009
2317,2023-10-16,WAIT,0.1,0.0,0.5,0.0,107.0,105.35,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-6.0748,-11.6822,-8.6916,-5.6075,31.7757,-11.6822
2330,2023-10-16,WAIT,0.2,0.0,1.0,0.0,545.0,534.65,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),-0.1835,-2.3853,4.7706,7.5229,44.5872,-3.1193
2412,2023-10-16,WAIT,0.2,0.0,1.0,0.0,116.5,116.38,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-0.8584,-0.8584,0.0,3.0043,6.867,-1.2876
2454,2023-10-16,WAIT,0.2,0.0,1.0,0.0,840.0,772.3,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),-2.2619,2.0238,7.8571,10.4762,25.5952,-4.6429
2882,2023-10-16,WAIT,0.2,0.0,1.0,0.0,45.5,45.18,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-3.0769,-3.4066,-0.5495,-1.6484,5.1648,-3.6264
2330,2023-10-17,WAIT,0.2,0.0,1.0,0.0,551.0,534.7,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),-1.2704,-3.9927,3.8113,5.9891,45.9165,-4.1742
2412,2023-10-17,WAIT,0.2,0.0,1.0,0.0,116.5,116.35,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-0.8584,-0.4292,0.0,3.0043,6.0086,-1.2876
2454,2023-10-17,WAIT,0.2,0.0,1.0,0.0,825.0,776.9,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),-1.0909,2.0606,9.697,12.0,27.2727,-2.9091
2882,2023-10-17,WAIT,0.2,0.0,1.0,0.0,45.25,45.1,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-2.4309,-2.9834,0.442,-1.2155,5.8564,-3.0939
2317,2023-10-18,AVOID,-0.1,0.0,-0.5,0.0,105.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),-6.1611,-9.3839,-4.7393,-4.7393,40.2844,-10.4265
2412,2023-10-18,WAIT,0.14,0.0,0.7,0.0,116.0,116.0,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-0.431,0.8621,1.7241,3.8793,6.8966,-0.8621
2454,2023-10-18,WAIT,0.14,0.0,0.7,0.0,813.0,779.4,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.107,4.059,11.6851,13.1611,29.1513,-1.476
2882,2023-10-18,WAIT,0.14,0.0,0.7,0.0,45.6,45.05,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-3.1798,-2.8509,0.3289,-2.193,6.25,-3.8377
2317,2023-10-19,AVOID,-0.2,0.0,-1.0,0.0,103.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),-4.8309,-6.2802,-2.4155,-2.8986,38.1643,-8.6957
2330,2023-10-19,AVOID,-0.2,0.0,-1.0,0.0,546.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),-2.7473,0.1832,6.7766,6.9597,37.3626,-3.2967
2412,2023-10-19,AVOID,-0.1,0.0,-0.5,0.0,116.0,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),-0.8621,1.7241,0.8621,3.4483,6.0345,-0.8621
2454,2023-10-19,WAIT,0.2,0.0,1.0,0.0,830.0,781.8,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),-1.5663,4.5783,7.5904,11.5663,19.6386,-3.494
2317,2023-10-20,AVOID,-0.2,0.0,-1.0,0.0,103.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),-5.1208,-7.4396,-0.9662,-3.3816,38.1643,-8.6957
2330,2023-10-20,WAIT,0.16,0.4,0.0,0.0,556.0,556.0,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS declining; valuation elevated (PE > 30),-4.1367,-1.259,4.3165,5.3957,33.4532,-5.036
2412,2023-10-20,WAIT,0.14,0.0,0.7,0.0,115.5,115.5,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),0.0,1.7316,1.2987,4.329,8.658,-0.4329
2454,2023-10-20,AVOID,-0.1,0.0,-0.5,0.0,828.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),-3.2609,5.0725,9.1787,11.3527,16.6667,-3.2609
2317,2023-10-23,AVOID,-0.1,0.0,-0.5,0.0,100.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),-5.9701,-4.0796,0.4975,-0.4975,43.2836,-5.9701
2330,2023-10-23,AVOID,-0.2,0.0,-1.0,0.0,544.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),-2.2059,1.1029,6.0662,6.6176,38.6029,-2.9412
2412,2023-10-23,AVOID,-0.1,0.0,-0.5,0.0,115.5,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),0.0,1.7316,2.1645,3.0303,8.2251,-0.4329
2454,2023-10-23,AVOID,-0.1,0.0,-0.5,0.0,821.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),4.3849,7.43,11.084,9.0134,18.3922,-2.4361
2882,2023-10-23,AVOID,-0.1,0.0,-0.5,0.0,44.1,,breakout inactive; margin trend negative; no active Davis signal; EPS improving,-0.3401,2.8345,3.6281,-0.2268,10.5442,-0.5669
2317,2023-10-24,AVOID,-0.1,0.0,-0.5,0.0,98.3,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),-1.8311,-2.238,4.2726,0.3052,58.6979,-3.8657
2330,2023-10-24,AVOID,-0.2,0.0,-1.0,0.0,544.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),-2.7574,2.0221,7.5368,6.8015,43.9338,-2.9412
2412,2023-10-24,AVOID,-0.2,0.0,-1.0,0.0,115.5,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),0.4329,2.1645,2.1645,2.5974,7.7922,-0.4329
2454,2023-10-24,AVOID,-0.2,0.0,-1.0,0.0,816.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),3.1863,8.8235,13.4804,7.7206,23.7745,-1.8382
2882,2023-10-24,AVOID,-0.1,0.0,-0.5,0.0,44.15,,breakout inactive; margin trend negative; no active Davis signal; EPS improving,-0.5663,2.3783,4.53,-1.9253,11.5515,-0.6795
2317,2023-10-25,WAIT,0.14,0.0,0.7,0.0,99.0,99.0,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-3.4343,-2.0202,3.0303,0.9091,53.0303,-4.5455
2412,2023-10-25,AVOID,-0.1,0.0,-0.5,0.0,115.5,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),1.2987,2.5974,2.1645,2.5974,6.9264,-0.4329
2454,2023-10-25,AVOID,-0.14,0.0,-0.7,0.0,822.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),2.9197,11.1922,14.5985,9.1241,19.3431,-2.5547
2882,2023-10-25,AVOID,-0.1,0.0,-0.5,0.0,44.15,,breakout inactive; margin trend negative; no active Davis signal; EPS improving,0.3398,2.0385,4.8698,-1.9253,9.966,-0.6795
2317,2023-10-26,WAIT,0.14,0.0,0.7,0.0,98.5,98.5,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-1.5228,-0.6091,3.0457,2.0305,57.3604,-4.0609
2330,2023-10-26,AVOID,-0.1,0.0,-0.5,0.0,531.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),3.0132,4.8964,8.8512,17.8908,47.2693,-0.565
2412,2023-10-26,WAIT,0.14,0.0,0.7,0.0,115.0,115.0,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),2.6087,2.1739,3.0435,3.4783,7.3913,0.0
2454,2023-10-26,AVOID,-0.2,0.0,-1.0,0.0,817.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),6.2424,10.7711,13.8311,12.6071,23.011,-1.9584
2882,2023-10-26,AVOID,-0.1,0.0,-0.5,0.0,43.85,,breakout inactive; margin trend negative; no active Davis signal; EPS improving,2.2805,2.9647,5.5872,-0.114,11.5165,0.0
2317,2023-10-27,WAIT,0.14,0.0,0.7,0.0,98.2,98.2,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-2.444,-1.0183,3.3605,1.7312,61.4053,-3.7678
2330,2023-10-27,AVOID,-0.2,0.0,-1.0,0.0,533.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),3.0019,4.5028,7.8799,17.4484,49.1557,-0.9381
2412,2023-10-27,WAIT,0.1,0.0,0.5,0.0,115.5,115.5,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),1.7316,1.2987,3.0303,3.0303,7.7922,0.0
2454,2023-10-27,AVOID,-0.2,0.0,-1.0,0.0,801.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),8.6142,10.362,17.9775,15.1061,26.7166,0.0
2882,2023-10-27,AVOID,-0.1,0.0,-0.5,0.0,44.2,,breakout inactive; margin trend negative; no active Davis signal; EPS improving,2.6018,1.6968,4.7511,-0.7919,14.9321,-0.6787
2317,2023-10-30,WAIT,0.14,0.0,0.7,0.0,94.5,94.5,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),2.0106,3.3862,7.4074,6.8783,65.0794,0.0
2330,2023-10-30,AVOID,-0.1,0.0,-0.5,0.0,532.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),3.3835,7.3308,6.7669,18.0451,48.4962,-0.7519
2454,2023-10-30,WATCH,0.32,0.8,0.0,0.0,857.0,857.0,breakout confirmed with volume; margin trend neutral; no active Davis signal; EPS declining; valuation elevated (PE > 30),2.9172,5.7176,8.6348,6.3011,15.7526,-1.7503
2882,2023-10-30,AVOID,-0.1,0.0,-0.5,0.0,43.95,,breakout inactive; margin trend negative; no active Davis signal; EPS improving,3.1854,2.9579,4.0956,0.5688,14.9033,-0.1138
2317,2023-10-31,WAIT,0.14,0.0,0.7,0.0,96.5,96.5,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-0.4145,3.6269,6.2176,4.1451,59.5855,-0.9326
2330,2023-10-31,AVOID,-0.1,0.0,-0.5,0.0,529.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),4.9149,8.1285,8.6957,18.5255,45.9357,-0.189
2882,2023-10-31,AVOID,-0.1,0.0,-0.5,0.0,43.9,,breakout inactive; margin trend negative; no active Davis signal; EPS improving,2.9613,3.5308,4.7836,0.6834,14.5786,0.0
2317,2023-11-01,WAIT,0.14,0.0,0.7,0.0,95.6,95.6,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),1.4644,5.1255,6.6946,6.6946,63.1799,0.0
2330,2023-11-01,AVOID,-0.2,0.0,-1.0,0.0,528.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),5.303,10.0379,8.7121,21.5909,47.7273,0.0
2412,2023-11-01,WATCH,0.36,0.4,1.0,0.0,117.0,117.0,breakout without volume confirmation; margin trend positive; no active Davis signal; valuation elevated (PE > 30),1.2821,0.8547,2.5641,2.5641,5.9829,-0.4274
2454,2023-11-01,WAIT,0.2,0.0,1.0,0.0,846.0,817.65,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),8.0378,7.3286,12.0567,11.4657,22.9314,0.0
2882,2023-11-01,WAIT,0.1,0.0,0.5,0.0,44.3,44.3,breakout inactive; margin trend positive; no active Davis signal; EPS improving,1.693,3.2731,3.2731,0.1129,13.3183,0.0
2317,2023-11-02,WAIT,0.14,0.0,0.7,0.0,97.0,97.0,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),0.9278,4.1237,4.6392,5.6701,72.6804,-1.2371
2412,2023-11-02,WATCH,0.36,0.4,1.0,0.0,118.0,118.0,breakout without volume confirmation; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-0.4237,-0.8475,1.2712,1.2712,5.5085,-1.2712
2454,2023-11-02,WATCH,0.36,0.4,1.0,0.0,868.0,868.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),4.2627,2.8802,8.871,7.8341,19.2396,0.0
2882,2023-11-02,WAIT,0.1,0.0,0.5,0.0,44.85,44.66,breakout inactive; margin trend positive; no active Davis signal; EPS improving,0.6689,1.7837,3.6789,-0.7804,13.4894,0.0
2317,2023-11-03,WAIT,0.14,0.0,0.7,0.0,95.8,95.8,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),1.4614,6.9937,4.9061,6.9937,76.9311,0.0
2330,2023-11-03,WAIT,0.1,0.0,0.5,0.0,549.0,541.3,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.4572,5.6466,5.4645,18.0328,45.7195,0.0
2412,2023-11-03,WAIT,0.2,0.0,1.0,0.0,117.5,116.05,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-0.4255,-0.4255,2.1277,2.1277,6.8085,-0.8511
2454,2023-11-03,WATCH,0.36,0.4,1.0,0.0,870.0,870.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.6092,3.908,8.8506,7.8161,20.1149,0.0
2882,2023-11-03,WAIT,0.1,0.0,0.5,0.0,45.35,44.75,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-0.882,0.9923,1.5436,-2.0948,12.2381,-0.882
2317,2023-11-06,WAIT,0.2,0.0,1.0,0.0,96.4,96.4,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),1.3485,4.7718,4.7718,5.8091,75.8299,-0.3112
2330,2023-11-06,WAIT,0.2,0.0,1.0,0.0,550.0,542.4,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),3.8182,4.9091,4.3636,16.7273,45.8182,0.0
2412,2023-11-06,WAIT,0.2,0.0,1.0,0.0,117.5,116.17,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-0.8511,0.4255,2.9787,1.7021,7.6596,-0.8511
2454,2023-11-06,WAIT,0.16,0.4,0.0,0.0,882.0,882.0,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS declining; valuation elevated (PE > 30),2.7211,3.4014,5.7823,9.1837,24.1497,0.0
2882,2023-11-06,WAIT,0.2,0.0,1.0,0.0,45.35,44.81,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-0.2205,0.7718,1.9846,-3.1974,12.2381,-0.882
2317,2023-11-07,WAIT,0.14,0.0,0.7,0.0,96.1,96.1,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),4.0583,6.6597,5.0989,6.6597,77.4194,0.0
2330,2023-11-07,WAIT,0.2,0.0,1.0,0.0,555.0,543.55,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),3.0631,5.4054,2.7027,13.1532,43.4234,0.0
2412,2023-11-07,WAIT,0.2,0.0,1.0,0.0,118.0,116.3,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-1.2712,0.0,2.9661,0.8475,6.7797,-1.2712
2454,2023-11-07,WAIT,0.26,0.4,0.5,0.0,888.0,888.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.9144,4.2793,4.6171,8.7838,23.3108,-0.4505
2882,2023-11-07,WAIT,0.1,0.0,0.5,0.0,45.2,44.84,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),0.5531,2.1018,0.7743,-2.323,14.3805,-0.5531
2317,2023-11-08,WAIT,0.2,0.0,1.0,0.0,97.0,97.0,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),3.6082,5.1546,4.1237,6.1856,74.7423,0.0
2330,2023-11-08,WAIT,0.2,0.0,1.0,0.0,556.0,544.15,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),4.4964,3.777,2.518,12.9496,44.2446,0.0
2412,2023-11-08,WATCH,0.36,0.4,1.0,0.0,118.5,118.5,breakout without volume confirmation; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-0.4219,-0.4219,2.9536,1.2658,5.9072,-1.6878
2454,2023-11-08,WAIT,0.16,0.4,0.0,0.0,914.0,914.0,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS declining; valuation elevated (PE > 30),-0.6565,3.0635,1.4223,1.7505,19.8031,-3.2823
2882,2023-11-08,WAIT,0.1,0.0,0.5,0.0,45.05,44.8,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),1.5538,2.7747,0.8879,-1.3319,23.1964,-0.222
2317,2023-11-09,WAIT,0.2,0.0,1.0,0.0,97.9,97.9,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),3.1665,3.6772,3.1665,4.1879,73.1359,-0.715
2330,2023-11-09,WATCH,0.36,0.4,1.0,0.0,557.0,557.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),4.6679,3.7702,1.6158,14.0036,47.0377,0.0
2412,2023-11-09,AVOID,-0.1,0.0,-0.5,0.0,117.5,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),-0.4255,0.8511,2.9787,2.5532,7.6596,-0.8511
2454,2023-11-09,WAIT,0.1,0.0,0.5,0.0,905.0,846.35,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),-1.326,2.7624,2.8729,3.4254,23.2044,-2.3204
2882,2023-11-09,WAIT,0.1,0.0,0.5,0.0,45.15,44.75,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),1.1074,2.5471,-0.3322,-2.3256,22.0377,-0.443
2317,2023-11-10,WAIT,0.2,0.0,1.0,0.0,97.2,97.2,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),5.4527,4.4239,4.4239,4.4239,76.9547,0.0
2330,2023-11-10,WAIT,0.2,0.0,1.0,0.0,557.0,544.7,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),4.1293,3.2316,2.3339,15.9785,48.1149,0.0
2412,2023-11-10,AVOID,-0.2,0.0,-1.0,0.0,117.0,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),0.0,1.7094,2.9915,3.8462,7.265,-0.4274
2317,2023-11-13,WAIT,0.1,0.0,0.5,0.0,97.7,97.7,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),3.3777,3.8895,3.3777,3.3777,74.5138,0.0
2330,2023-11-13,WATCH,0.52,0.8,1.0,0.0,571.0,571.0,breakout confirmed with volume; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.0508,-0.5254,0.5254,22.0665,46.9352,-0.8757
2412,2023-11-13,AVOID,-0.2,0.0,-1.0,0.0,116.5,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),1.2876,3.0043,3.0043,3.8627,7.7253,0.0
2454,2023-11-13,WAIT,0.1,0.0,0.5,0.0,906.0,851.75,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),0.6623,2.7594,3.8631,7.2848,27.4834,-1.4349
2882,2023-11-13,WAIT,0.14,0.0,0.7,0.0,45.25,44.72,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),0.9945,1.105,-0.884,-2.6519,25.0829,-0.884
2317,2023-11-14,AVOID,-0.14,0.0,-0.7,0.0,100.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),2.5,2.5,1.0,1.5,71.5,0.0
2330,2023-11-14,WATCH,0.36,0.4,1.0,0.0,572.0,572.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),2.2727,0.5245,1.049,19.4056,47.028,-1.049
2412,2023-11-14,AVOID,-0.2,0.0,-1.0,0.0,116.5,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.2876,2.5751,3.0043,4.721,7.7253,0.0
2882,2023-11-14,STRONG BUY,0.6,0.0,1.0,1.0,45.45,44.73,breakout inactive; margin trend positive; Davis Double active (score 1.00); EPS improving,1.5402,1.2101,-1.5402,-1.9802,24.0924,-1.5402
2317,2023-11-15,WAIT,0.1,0.0,0.5,0.0,100.5,98.19,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),1.4925,1.4925,0.4975,2.4876,69.1542,0.0
2330,2023-11-15,WATCH,0.52,0.8,1.0,0.0,581.0,581.0,breakout confirmed with volume; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-0.6885,-1.2048,-0.6885,16.6954,43.7177,-2.5818
2412,2023-11-15,AVOID,-0.2,0.0,-1.0,0.0,118.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),0.0,1.6949,1.2712,3.3898,6.7797,-0.8475
2454,2023-11-15,AVOID,-0.1,0.0,-0.5,0.0,908.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),3.7445,4.4053,5.1762,6.0573,28.304,-1.652
2882,2023-11-15,WAIT,0.26,0.4,0.5,0.0,45.75,45.75,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS improving,1.2022,0.0,-2.2951,-1.6393,23.2787,-2.2951
2317,2023-11-16,WAIT,0.1,0.0,0.5,0.0,101.0,98.06,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),0.495,0.495,0.9901,2.4752,65.8416,-0.495
2330,2023-11-16,WATCH,0.36,0.4,1.0,0.0,583.0,583.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-0.8576,-1.0292,-0.1715,17.8388,43.2247,-2.916
2412,2023-11-16,AVOID,-0.2,0.0,-1.0,0.0,117.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.2821,2.1368,2.1368,4.7009,8.1197,0.0
2330,2023-11-17,WAIT,0.2,0.0,1.0,0.0,580.0,552.15,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-0.8621,-0.1724,0.8621,17.4138,45.0,-2.4138
2412,2023-11-17,AVOID,-0.1,0.0,-0.5,0.0,117.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.7094,2.5641,1.2821,4.7009,8.1197,0.0
2454,2023-11-17,WAIT,0.2,0.0,1.0,0.0,904.0,867.45,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),4.5354,4.7566,10.177,8.5177,29.9779,0.0
2882,2023-11-17,AVOID,0.02,0.4,-0.7,0.0,45.8,,breakout without volume confirmation; margin trend negative; no active Davis signal; EPS improving,1.0917,0.5459,0.1092,-2.2926,20.9607,-2.4017
2330,2023-11-20,WAIT,0.2,0.0,1.0,0.0,577.0,553.8,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-1.5598,-0.5199,1.3865,19.9307,49.74,-1.9064
2412,2023-11-20,WAIT,0.2,0.0,1.0,0.0,118.0,116.85,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.6949,2.5424,0.4237,3.3898,7.6271,0.0
2454,2023-11-20,AVOID,-0.14,0.0,-0.7,0.0,912.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),2.0833,2.3026,8.443,11.2939,29.9342,0.0
2882,2023-11-20,AVOID,-0.14,0.0,-0.7,0.0,45.7,,breakout inactive; margin trend negative; no active Davis signal; EPS improving,0.1094,1.2035,-0.4376,-1.7505,22.5383,-2.1882
2317,2023-11-21,WAIT,0.2,0.0,1.0,0.0,102.5,98.25,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),0.0,-1.4634,0.0,0.4878,68.7805,-1.9512
2330,2023-11-21,WATCH,0.36,0.4,1.0,0.0,585.0,585.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-1.7094,-2.5641,0.0,19.1453,49.5726,-3.2479
2412,2023-11-21,WAIT,0.2,0.0,1.0,0.0,118.0,116.97,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.2712,2.9661,0.4237,3.3898,7.6271,0.0
2454,2023-11-21,WAIT,0.16,0.4,0.0,0.0,926.0,926.0,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS improving; valuation elevated (PE > 30),1.7279,0.324,7.1274,18.7905,30.1296,0.0
2882,2023-11-21,WAIT,0.18,0.8,-0.7,0.0,46.15,46.15,breakout confirmed with volume; margin trend negative; no active Davis signal; EPS improving,-0.325,-1.3001,-2.7086,-3.6836,18.7432,-3.1419
2330,2023-11-22,AVOID,-0.1,0.0,-0.5,0.0,577.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),-0.5199,-1.2132,1.3865,20.9705,50.26,-1.9064
2412,2023-11-22,WAIT,0.1,0.0,0.5,0.0,118.0,117.1,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.6949,3.3898,0.4237,3.3898,7.6271,0.0
2454,2023-11-22,WAIT,0.16,0.4,0.0,0.0,942.0,942.0,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS improving; valuation elevated (PE > 30),0.6369,-1.5924,4.3524,18.3652,26.8577,-1.5924
2882,2023-11-22,WAIT,0.16,0.4,0.0,0.0,46.3,46.3,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS improving,-1.1879,-1.8359,-3.1317,-4.3197,18.5745,-3.4557
2330,2023-11-23,AVOID,-0.1,0.0,-0.5,0.0,578.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),-0.173,-2.0761,-0.173,20.7612,50.346,-2.0761
2412,2023-11-23,WAIT,0.2,0.0,1.0,0.0,118.5,117.28,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),0.8439,2.1097,-0.4219,2.1097,5.4852,-0.4219
2882,2023-11-23,WAIT,0.1,0.0,0.5,0.0,46.3,45.23,breakout inactive; margin trend positive; no active Davis signal; EPS improving,0.432,-2.8078,-3.4557,-4.3197,20.0864,-3.4557
2317,2023-11-24,AVOID,-0.1,0.0,-0.5,0.0,101.5,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),-0.9852,0.0,1.9704,1.4778,82.7586,-0.9852
